video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"fvpf-TMVxtg","SUPERB SON (손흥민) SOLO GOAL & SISSOKO SCORES AGAIN!! | TOTTENHAM vs BURNLEY (5-0)","2019-12-07T20:42:22.000Z","UCqQ7c-IFplJjk1i0a_511kw","George Achillea","17","19.08.12","george achillea youtube|youtube george achillea|george achillea|george|achillea|tottenham hotspur|tottenham|hotspur|spurs|손흥민|son|heung|min|son heung min|heung min son|goal|superb son solo goal|solo goal|goal of the season|harry kane|wonderstrike|moussa|sissoko|scores|again|sissoko scores again|tottenham vs burnley|burnley|premier league|epl|matchday|vlog|coys|5-0|football|premiership","165971","4038","60","231","https://i.ytimg.com/vi/fvpf-TMVxtg/default.jpg","False","False","SUPERB SON (손흥민) SOLO GOAL & SISSOKO SCORES AGAIN!! | TOTTENHAM vs BURNLEY (5-0) Subscribe: https://bit.ly/GeorgeAch | 🔔Make sure to enable ALL push notifications!🔔Super Son Heung-Min scores an incredible solo goal, Harry Kane scores a wonderstrike and Sissoko scores AGAIN! Premier League Matchday vlog #COYS #손흥민  Follow George Achillea:Instagram: https://instagram.com/georgeachilleaTwitter: https://twitter.com/georgeachilleaWatch more George Achillea:Spurs Matchday Vlogs 2018/19: https://www.youtube.com/playlist?list=PLJ1QJ9QtcaNc3uNViGRrBkIYXc0oTjP74&playnext=1Spurs Pre-Season 2019/20: https://youtube.com/playlist?list=PLJ1QJ9QtcaNdeDxzqKY1hyWpkPE7DRjBc&playnext=1Russia World Cup 2018 Vlogs: https://youtube.com/playlist?list=PLJ1QJ9QtcaNcmBNUzdlQRYMSwD0jT9bTS&playnext=1About George Achillea:Welcome to the official George Achillea YouTube channel! On this channel, you’ll find a variety of Tottenham Hotspur and football content, including matchday vlogs, Spurs news, transfer talk, FIFA and more.I make the highest quality sporting vlogs on YouTube! Always aiming to provide the best experiences for fans that aren't as fortunate to see their team play week in, week out, so enjoy. 💙🔥  Next goal: 50k subscribers"
"5r10P0hI-o8","전투력대결!!과연승자는???!!군부심좀그만부려 !!ㅋㅋㅋㅋㅋㅋ에휴...","2019-12-08T04:00:12.000Z","UCfTJQQjCFU7GU0ll8TJ50tg","삼프로","22","19.08.12","#웃긴영상|#삼프로|#더블비|#몰카|#예능|#재밌는영상|#유튜브|#페이스북","136556","1449","94","174","https://i.ytimg.com/vi/5r10P0hI-o8/default.jpg","False","False","전투력대결!!과연승자는???!!군부심좀그만부려 !!ㅋㅋㅋㅋㅋㅋ에휴..."
"1z-POUzSQkg","실제로 만든 윈스턴 무기를 써봤습니다ㅋㅋㅋ(라인하르트 Feat.한아트)","2019-12-07T07:09:24.000Z","UCta_NRwnsUaew0t3VNxBNyg","김재원의 즐거운게임 세상","20","19.08.12","오버워치|오버워치 김재원|오버워치 김재원 실사무기|오버워치 김재원 윈스턴|오버워치 윈스턴|오버워치 윈스턴 실사무기|오버워치 실사무기|김재원|김재원 실사무기|김재원 윈스턴 실사무기|김재원 오버워치 실사무기|김재원 라인하르트 무기|김재원 라인 실사무기","402152","8162","220","1577","https://i.ytimg.com/vi/1z-POUzSQkg/default.jpg","False","False","한아트님 영상보기: https://youtu.be/MX-1-cx2RgU재미있게 보셧나용김재원 방송 https://www.twitch.tv/jaewon4915김재원 메일 wodnjs2601@naver.com구독 눌러주시고 알람해주시면더 빠르게 제영상을 보실수있당가요"
"ZcsHhtez0gg","[EP.5-2] 헉피, 넉살, 우원재, 김효은 합류! 사탄의 캐롤송?! '아마두' 제발 들어줘! [둘도없는힙합친구 : DAMOIM(다모임)] 쌈디 염따 더콰이엇 팔로알토 딥플로우","2019-12-08T06:00:04.000Z","UCviI9lzTe2pkxJ9M2ArA7WQ","dingo freestyle","10","19.08.12","dingofreestyle|dingo|freestyle|df|딩프|힙합|HipHop|랩퍼|싸이퍼|랩라이브|쇼미더머니|고등래퍼|딩고프리스타일","379503","7526","87","889","https://i.ytimg.com/vi/ZcsHhtez0gg/default.jpg","False","False","★다모임 팬십 구매 하기 : http://bit.ly/DAMOIM_FANSHIP★6화 바로 보기 : https://www.vlive.tv/video/163283😇아마두 (feat.우원재, 김효은, 넉살, Huckleberry P) - DAMOIM x Dingo 😇멜론 : http://kko.to/3qsgrr70B지니 : http://genie.co.kr/O8HBE2플로 : http://flomuz.io/s/b.Dv0rl벅스 : https://m.bugs.co.kr/track/31773096🎧[Dingo X DAMOIM 'Forever 84' 바로 듣기 🎧멜론 : http://kko.to/f2sNtY80T지니 : http://genie.co.kr/QBNSA2플로 : http://flomuz.io/s/b.Du1bm벅스 : https://m.bugs.co.kr/track/31756946#다모임 #DAMOIM #힙합다모임#딩고프리스타일 #DingoFreestyle #팔로알토 #딥플로우 #더콰이엇 #염따 #쌈디 #★딩고 프리스타일 구독하기 click https://www.youtube.com/user/nunnaamo?sub_confirmation=1 힙합 좀 즐길 줄 아는 사람이라면 지금 바로 딩고 프리스타일 구독하기!  ★이번 주 BEST :: https://youtu.be/OkEDeFKRnio ↘DF LIVE :: 스웨그 넘치는 라이브 https://www.youtube.com/playlist?list=PLCzi3FapEEFD-sv6mo1f406K8E0d4TuTG ↘DF INTERVIEW :: 힙합퍼들의 리얼 인터뷰 https://www.youtube.com/playlist?list=PLCzi3FapEEFCKNILJwcWSxPu9k4jXVtEn  ★딩고 뮤직 구독하기 click https://www.youtube.com/channel/UCtCiO5t2voB14CmZKTkIzPQ?sub_confirmation=1 ★일소라 구독하기 click https://www.youtube.com/channel/UCAbd8xHBGObktNG6F4GeChA?sub_confirmation=1"
"bWzh72T3vZQ","김어준의 다스뵈이다 90회 김의겸, 압수수색 그리고 포겟미낫","2019-12-06T13:00:11.000Z","UCxvU6bRtYhNLvZleAIGa-FQ","딴지방송국","25","19.08.12","[none]","812060","103209","1179","2992","https://i.ytimg.com/vi/bWzh72T3vZQ/default.jpg","False","False","유튜브 구독 인증 이벤트 진행!https://market.ddanzi.com/bbs/read.php?index_no=186137595&boardid=marketExhibitions- 이번 주도 믿을 수 없는 : 손원진과 쌈바 친구들- 관심에서 멀어진 중요한 일들 : 주진우 기자- 똑똑한 국회의원보다 더 똑똑한 보좌관 : 김성회 thinkWHY 연구소 소장, 정청래 전 의원- 다시 관심 가져야 할 세월호의 의문들 : 이상호 고발뉴스 기자- 총수가 대신 억울해하는 날아간 생애 첫 내 집의 꿈 : 김의겸 전 청와대 대변인- 아이들을 위한 나라는 없다 : 어린이 안전법 촉구 부모님들- 억울 시스터즈에서 물망초 시스터즈로 : 김현 전 의원, 최민희 전 의원- 창조적인 최근 사법부의 판결과 검찰의 압수수색 해설(통편집 서바이벌) : 김남국 변호사, 신장식 변호사, 장용진 아주경제 법조팀장- 시민이 만든 가장 성공적인 국회의원 모델 : 박주민 의원90회 사전 공연Manha de carnaval - 손원진과 쌈바 친구들https://youtu.be/75D8Zsd3aTs외로운 사람들 - 손원진과 쌈바 친구들https://youtu.be/HlGK4elVqsQO Mundo e um Moinho (세상은 방앗간) - 손원진과 쌈바 친구들(10시 오픈)https://youtu.be/5Yz6cVjH4Ys김성회의 옳은소리 구독https://www.youtube.com/channel/UCm9p6ciSbWCWKe79LELwjFg?sub_confirmation=1정청래 TV떴다! 구독https://www.youtube.com/user/ssabibi?sub_confirmation=1고발뉴스TV 구독https://www.youtube.com/user/GObalnews?sub_confirmation=1더불어민주당 유튜브 채널 [씀] 구독https://www.youtube.com/channel/UCoQD2xsqwzJA93PTIYERokg?sub_confirmation=1박주민TV 구독(곧 전모 의원tv에 구독자 수 따라잡힐지도 모르는 박주민 TV)https://www.youtube.com/channel/UCoFvuvMlEPICy1ClmlgzA4g?sub_confirmation=1그 남자의 쇼핑몰 - 딴지마켓http://market.ddanzi.com/index.php딴지방송국 100만 구독 가즈아!https://www.youtube.com/channel/UCxvU6bRtYhNLvZleAIGa-FQ?sub_confirmation=1"
"rVu-Q9_Thls","(※소름 주의) 갑자기 우리 집에서 의문의 치아가 발견된다면...?┃(※Creepy) What If Someone’s Teeth Were Found in Your House?","2019-12-07T04:00:04.000Z","UC0PsUG07plnP_uQQS9djFVQ","우와한 비디오 X SBS 세상에 이런일이","22","19.08.12","SBS|세상에이런일이|순간포착|순간포착 세상에 이런 일이|우와한비디오|역대급|놀라운 능력|놀라운 이야기|놀라운 사연|what on earth|wowvideo|how in the world|shook|amazing story|amazing human|talented human|amazing people|dope video|UC0PsUG07plnP_uQQS9djFVQ|의문의치아|소름주의|소름끼치는이야기|무서운이야기|미스터리|미스터리사건|유치|유치모으기|충격과공포|왜거기서나와|의문의사건|mysterioustales","539268","4455","243","284","https://i.ytimg.com/vi/rVu-Q9_Thls/default.jpg","False","False","*Please hit the CC button for subtitles*어느 날 집 찬장에서 주인 모를 의문의 치아가 20개나 발견되었습니다...! 방부제인 줄 알고 지나쳤지만 치아라는 것을 발견하고는 충격과 공포에 휩싸였다는 부부... 치아의 주인은 도대체 누구일까요....?(소오름)그 정체를 밝히기 위해 제작진이 모든 추리 회로를 가동하는데요! 풀면 풀수록 미궁에 빠지는 문제 같은 미스터리 치아 소동! 드디어... 소름 끼치는 치아의 정체가 드디어 밝혀지는데...!!! 지금 우와비와 함께 진실을 확인하러 가보시죠!#우와한비디오 #세상에이런일이 #의문의치아────────────────────────────제보·문의 ☞sbswowvideo@gmail.com▶우와한비디오 구독하기 : https://bit.ly/2UruBXv▶우와한비디오 페이스북 : https://www.facebook.com/wowwowvideo/▶우와한비디오 인스타그램 : https://www.instagram.com/sbswowvideo/▷100만뷰 이상 ♨핫클립♨ https://bit.ly/2Itw0eE▷기적·감동 놀라운 실화들 https://bit.ly/2UsXNxo▷덕후들의 수집 끝판전쟁 https://bit.ly/2UrvHCB▷이 구역 달인 모음.ZIP https://bit.ly/2GrOtof▷금손·다이아손 시리즈 https://bit.ly/2IIwBs6▷세상에 이런 동물이?! https://bit.ly/2GxzURE▷조금 평범하지 않은 먹방 플레이어(취존영역) https://bit.ly/2IsgGij▷미스테리·기묘한 실화들 http://bit.ly/2kisYiL"
"QU462sGMclc","[풀버전] 이제는 ′탑골 GD′로 더 유명한 양준일의 히트곡 메들리♬ 슈가맨3(SUGARMAN3) 2회","2019-12-06T13:58:04.000Z","UCFL1sCAksD6_7JIZwwHcwjQ","JTBC Entertainment","24","19.08.12","투유프로젝트|슈가맨|슈가맨3|유재석|유희열|김이나|헤이즈|양준일|가나다라마바사|Dance with me 아가씨|탑골GD|V2|풀버전|SUGAMAN|SUGAMAN3|SUGARMAN|SUGARMAN3","1395047","16896","284","4024","https://i.ytimg.com/vi/QU462sGMclc/default.jpg","False","False","슈가맨 : 양준일무려 30년 전 곡이라고는 믿기지 않을 만큼힙하고 멋스러움이 폭발하는 ′양준일′의 노래!′가나다라마바사′♪는 키치한 랩이 포인트☞시대를 앞서나간 ′Dance with me 아가씨′♬는양준일의 곡을 표현하기 딱 좋은 곡!"
"AJkDPL8oKao","박항서의 베트남, 캄보디아 4:0으로 격파하고 결승 진출! 60년만에 우승 도전! 박항서에 난리난 현지 반응!","2019-12-07T17:06:35.000Z","UCLvaHVogti2o0AkXoNZzeKA","코이티비KOITV","19","19.08.12","베트남|호치민|사이공|vietnam|hochiminh|saigon|음식|코이티비|베트남동생|현지 반응|베트남 결승 진출|베트남 캄보디아|베트남 박항서|박항서 매직|박항서 결승|박항서 축구|베트남 축구|베트남 현지 반응|베트남 우승|동남아시안게임","215926","4511","126","502","https://i.ytimg.com/vi/AJkDPL8oKao/default.jpg","False","False","*코이티비 채널은 베트남에 관한 이야기를 다루는 채널입니다.*비판은 감사하게 받아들이겠습니다 하지만 이유없이 악플을 다는 분들은 차단하도록 하겠습니다.*비지니스 문의는 monstaz.vn@gmail.com로 하시면 됩니다.*코이 인스타https://instagram.com/redhatsg*스카이 인스타https://instagram.com/cogaisky*모모 인스타https://instagram.com/cute___momo?utm_source=ig_profile_share&igshid=1mr0wjboof8r5- FACEBOOK 페이스북 : https://www.facebook.com/sukho.hong.39#베트남 #박항서 #현지반응"
"Pw7w1_q3Q5M","키즈카페가 그냥 커피라면 어린이집은 TOP야… 동심에 눈물폭발, 체력에 멘탈폭발, 오디오감독님 고막폭발 💀 어린이집 교사 리뷰ㅣ워크맨 ep.30","2019-12-06T09:00:04.000Z","UCwx6n_4OcLgzAGdty0RWCoA","워크맨-Workman","22","19.08.12","studiolululala|JTBC|스튜디오룰루랄라|룰루랄라|워크맨|직업리뷰|알바리뷰|알바썰|알바|직업|장성규|와썹맨|workman|job|wassupman|아르바이트|후기|알바후기|어린이집|유치원|어린이집교사|어린이집보육교사|어린이집교사의하루|보육교사|어린이집선생님","4084531","71434","1146","7463","https://i.ytimg.com/vi/Pw7w1_q3Q5M/default.jpg","False","False","JOB것들아~~~♥ 인력소장이다,,,,~~~😎 😎 😎진짜,,,,, 초등학교든,,,~중학교든~~ 어린이집이든!!!!선생님들 너~,,,무 대단하신거여,,, ,다들 리스펙~~~~~세상의 모든 job것들을 리뷰한다 [워크맨]▶ 매주 금 오후 6시 공개 #워크맨 #workman #장성규 #어린이집 #어린이집교사#직업리뷰 #알바리뷰 #장성규 #스튜디오룰루랄라"
"u0SszZDOc5s","[박시영의눈] 윤석열 멘붕, 나경원 아웃 그리고 아이들이 안전한 나라","2019-12-07T05:30:00.000Z","UCljnbFCt-4doBr7wtEIIbbw","김용민TV","25","19.08.12","김용민|김용민브리핑|데마시안|김엄마|나는꼼수다|관훈라이트|피하지방법원|히히히스토리|정치부심|카이로스|평화나무|박시영|박시영대표|윈지코리아|윈지코리아컨설팅|박시영의눈|윤석열|나경원|여론조사|총선|선거|이제복|아동안전위원회|민식이법|옐로카펫|옐로소사이어티","245629","18693","349","761","https://i.ytimg.com/vi/u0SszZDOc5s/default.jpg","False","False","쇼핑은 김용민 닷컴 https://www.kimyongmin.com/shop김용민TV 11월 LIVE 편성표월요일 21시 : 관훈라이트클럽 (with 민동기, 정상근)화요일 21시 : 피하지방법원 (with 김남국, 소제인)수요일 21시 : 히히히스토리 (with 김준혁, 오윤혜)목요일 21시 : 정치부심 (with 황현희, 박원석, 김성회, 최민희)금요일 20시 : 박시영의 눈 홍대 벙커1교회 공개방송 (업로드 토요일)광고문의master@demasian.com1544-1871"
"lwvTx_RsujM","김건모의 숨겨왔던 사생활을 공개한 가로세로연구소","2019-12-07T05:18:43.000Z","UCotOYDiVMLJfT4pNDrVrdOg","맞짱맨","22","19.08.12","김건모|가로세로연구소","310906","3386","1098","1172","https://i.ytimg.com/vi/lwvTx_RsujM/default.jpg","False","False","김건모의 숨겨왔던 사생활을 공개한 가로세로연구소"
"Q18EtigVQaY","김건모씨 걱정 마세요!!","2019-12-07T23:30:00.000Z","UCWZrtSsyPCEaMH4uSwdGrtw","성제준TV","22","19.08.12","김건모|성제준|정재승|강용석|가로세로연구소","171007","14221","1276","808","https://i.ytimg.com/vi/Q18EtigVQaY/default.jpg","False","False","메일 : jaejunsung@naver.com"
"hoUTa4gJzI8","소은이랑 처음으로...💋해버렸습니다.😳","2019-12-07T10:00:06.000Z","UC1L79yKbmVepsCYusa4KHLQ","깨박이","24","19.08.12","봉준|깨박이|킴성태|배틀그라운드|남순|킹기훈|보겸|엔터테이너먼트|여사친|썸녀|우결|아프리카TV|BJ|여캠|여동생|VLOG","494306","4047","212","638","https://i.ytimg.com/vi/hoUTa4gJzI8/default.jpg","False","False","소은님과 합동방송 영상입니다.AFREECATV Live ☞ http://play.afreecatv.com/dlghfjsInstgram ☞ https://www.instagram.com/dlghfjs/광고&문의는 dlghfjs@hanmail.net 로 연락주세요.#여사친#박소은#깨소은"
"POifRzXxxg4","文정권 무너지는 형세, 곧 대형폭발로 터진다! [고영신의 고언직설] 2부 (2019.12.08)","2019-12-07T21:45:00.000Z","UCR0VAgd0w8QI7WWQ0E8Srdw","황장수의 뉴스브리핑o","25","19.08.12","황장수|뉴스브리핑|고영신|문재인|청와대|민주당","88314","10877","844","514","https://i.ytimg.com/vi/POifRzXxxg4/default.jpg","False","False","미래경영연구소 회원모집1.홈페이지 www.newsbriefing.co.kr 에서 직접 가입 2.성함,휴대폰번호,주소를 문자로 발송: 010-9558-78033.회원 계좌 : 우리은행 1005-702-928498 미래경영연구소4.해외 교포 : PayPal 계좌 pjbjp24@naver.com"
"20CHPzLJU1U","北 동창리 실험…文의 기만극도 끝났다 (정규재 일요뉴스&논평 ; 12월 8일)","2019-12-08T05:36:53.000Z","UCOqCunaF9qVN8bXwsK0HT3g","펜앤드마이크TV","25","19.08.12","정규재|펜앤마이크|정규재tv|정규재방송|펜앤드마이크|일요일|일요뉴스|동창리|북한|김정은|미사일|핵|문재인|시진핑|왕이|트럼프|미국|중국","187489","21948","576","530","https://i.ytimg.com/vi/20CHPzLJU1U/default.jpg","False","False","[슈퍼챗 후원 방법]실시간 채팅 내 $(달러)기호 선택 - Super Chat 보내기 선택 - 금액 설정 - 메시지 입력(선택사항) - 구매 후 보내기 선택 - 안내에 따라 구매 완료* 월 1만원 정기구독이면 나라를 지킵니다! *1) 펜앤마이크 정기구독(해피나눔) 바로가기: https://www.ihappynanum.com/Nanum/complex/0BT4KW55HB2) 일시구독 계좌: 기업은행 024-088734-01-018 (주식회사 펜앤드마이크)     정기구독 계좌: 기업은행 024-088734-04-046 (주식회사 펜앤드마이크)각종 후원방법 안내: http://www.pennmike.com/com/spon.html"
"ro3MnkqxHTs","첫눈 뿌린 광화문에서 목격한 평생 잊을 수 없는 장면-애국의 신바람-아리랑 대합창!","2019-12-07T21:30:56.000Z","UCq2Ld6DYPkq_61vKvL7EFiw","조갑제TV","25","19.08.12","[none]","103070","13297","902","312","https://i.ytimg.com/vi/ro3MnkqxHTs/default.jpg","False","False",""
"iTXzZLJKnIE","[FANCAM]'70m 원더골' 손흥민! 번리전 후 무리뉴 감독과","2019-12-07T17:46:07.000Z","UCslHsYrei2VFZ3ZqHANNyzw","이건 Gun Lee의발품스토리 TV","17","19.08.12","[none]","331149","3483","101","477","https://i.ytimg.com/vi/iTXzZLJKnIE/default.jpg","False","False","2019년 12월 7일"
"muRVTs2Ir1w","조국, 혼자 뒤집어쓰나? '윗선'을 털어놓나? (진성호의 융단폭격)","2019-12-08T02:00:07.000Z","UC-ORGzN6c-OZyCw9YAYNjkA","진성호방송","22","19.08.12","진성호|진성호의 직설|진성호방송|진성호의 융단폭격|진성호TV|조국 민정수석|조국 법무부장관|조국 백원우","184758","16854","632","326","https://i.ytimg.com/vi/muRVTs2Ir1w/default.jpg","False","False","유재수 비리 감찰 무마 관련 조국은?"
"EGpRhsYI4bI","희귀한 물건 컨테스트 1화 (이런걸 왜 갖고 있음ㅋㅋㅋㅋㅋ)","2019-12-07T09:26:39.000Z","UC-Zedn7a_RJyb5hUQ-aGZog","머독방송","20","19.08.12","머독|ajehr|머독방송|DP|아이작|카스|카스온라인|ㅁㄷ|앙빅|배틀그라운드|트위치|머도기","191921","2977","65","580","https://i.ytimg.com/vi/EGpRhsYI4bI/default.jpg","False","False","편집 : Cobung 님썸네일 : 머독#컨테스트 #희귀한물건 #내기"
"gcpjNvKhmcQ","던질까 말까ㅋㅋㅋ(feat.역대급 병맛)","2019-12-08T00:58:51.000Z","UCJundLkbjldzL60kFfKm1vQ","급식왕","23","19.08.12","#급식왕|#두더지|#발가락쌤|#징징이|#방울이|#학교|#웃긴영상|#공트|던질까말까|던질까말까트니트니|깝숙이|얌생이|노래|중독노래|병맛노래|던질까말까1시간|던질까|말까|트니|트니트니|수능금지곡","207300","4840","264","1130","https://i.ytimg.com/vi/gcpjNvKhmcQ/default.jpg","False","False","#던질까말까 #노래 #병맛비즈니스 메일 E-MAIL(BUSINESS) : schoolfoodking@sandboxnetwork.net급식왕과 소통하실 분들은 인스타 https://www.instagram.com/schoolfoodking/틱톡 아이디 schoolfoodkinghttp://vt.tiktok.com/d69rtD/ 페이스북https://www.facebook.com/profile.php?id=100040932466628"
"Pc4GEOh8nog","'박항서 매직' 베트남 축구, 이젠 해트트릭까지?! 캄보디아 4:0 대파! SEA U22 결승 진출! 60년만에 우승각! 베트남은 축제 분위기! 현지반응","2019-12-07T22:43:21.000Z","UCuKu1IcunQYJ8_sFGJbbmmA","임한량","22","19.08.12","박항서|베트남 축구|박항서 매직|베트남 vs 캄보디아|동남아시안 게임|vietnam vs cambodia|Seagame 30|u22vietnam|축구|vietnam bong da|현지반응|park hang seo","111958","1329","57","231","https://i.ytimg.com/vi/Pc4GEOh8nog/default.jpg","False","False","베트남이 캄보디아를 4:0으로 영혼까지 털어버리고 동남아시안 게임 결승전에 진출 했습니다. 60년만에 우승각인가요?! #박항서 #베트남축구 #현지반응"
"p_Zqy6Z1blw","191206 (Boy With Luv - with Halsey ) BTS 방탄소년단 Jingle Ball LA 2019","2019-12-07T05:02:26.000Z","UCa21kd8AyODq7o0R32OKVVw","bellank18","22","19.08.12","[none]","255508","11591","80","384","https://i.ytimg.com/vi/p_Zqy6Z1blw/default.jpg","False","False","BTS @ Jingle Ball LA - The Forum 12/6/19.If you use my videos in any form, credit me 😊"
"HN1RNqYY3gA","드림카 사준다고 유혹하는 하콩이🚗 소개팅남 현실 반응 ㅋㅋㅋ [아바타 소개팅] - KoonTV","2019-12-07T09:34:50.000Z","UCbfRcXCHe5I2RI6F8XIUQng","최군TV funny","24","19.08.12","최군TV funny|chKoonTV|최군|쿤티비|koontv|아바타소개팅|아바타 소개팅|소개팅|연애|만남|데이트|커플|고백|소개팅 애프터|김하콩|하콩|황정하|시미켄|시미켄TV","115864","778","63","149","https://i.ytimg.com/vi/HN1RNqYY3gA/default.jpg","False","False","드림카 사준다고 유혹하는 하콩이🚗배우 소개팅남의 현실 반응 ㅋㅋㅋ[아바타 소개팅 김하콩 편 - 2부]저 사상이 ㅇㄹ해요... 하콩이 드립에 1도 당황 안 하고 받아치는 배우 소개팅남 ㅋㅋㅋ▶ 1부 보기 : https://youtu.be/vDTenpiOuoU#최군 #김하콩 #하콩이 #황정하 #아바타소개팅* 쿤TV 무삭제 풀영상 채널 : https://www.youtube.com/channel/UCwGeidQWKEMdFIujQrz37qw* 쿤TV 공식 페이스북 : https://www.facebook.com/GOLBANGLIVE* 최군 인스타그램 : http://instagram.com/koon1716*이 영상을 퍼가기는 허용하나 허가없이 변경/배포 할 시 법적책임을 물을 수 있습니다.*Copyright(c)2019 KoonTV All rights reserved."
"ytDUUz3b4nE","[CHOREOGRAPHY] BTS (방탄소년단) 2019 MMA 'Dionysus' Intro Performance Dance Practice","2019-12-07T11:00:08.000Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","19.08.12","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|뷔|정국|JUNGKOOK|진|JIN","2787120","564578","2240","22964","https://i.ytimg.com/vi/ytDUUz3b4nE/default.jpg","False","False","BTS Official Homepage http://bts.ibighit.comBTS Blog http://btsblog.ibighit.comBTS Facebook https://www.facebook.com/bangtan.official"
"FRn3D2jvWn0","후배들 앞에서 멋있는 척 이미지관리 하는 김동현 과연 어디까지 할 수 있을까?! 관찰카메라📷ㅋㅋㅋㅋㅋㅋㅋㅋㅋ","2019-12-06T13:36:38.000Z","UC9ZLv1m7QDLv991X1-p50AA","보물섬","23","19.08.12","[none]","780605","13018","392","1444","https://i.ytimg.com/vi/FRn3D2jvWn0/default.jpg","False","False","우리한테도 잘해줘라 쫌...!!!(소리가 날아가서 재업하게 되었습니다.)"
"hPkI2g5g0Rk","[후토크] 손흥민, 73m를 한 방에 뚫어버리는 레전드골!! 이정도면 경찰에 잡혀가... (토트넘vs번리)","2019-12-07T18:27:32.000Z","UCn9mJ4htO64-1osMWYu9k5Q","이스타TV","17","19.08.12","이스타|이스타TV|이주헌|박종윤|히든풋볼|맨유|맨시티|아스날|리버풀|첼시|토트넘|솔샤르|펩|과르디올라|에메리|클롬|램파드|포체티노|손흥민|주간EPL|방구석토크|후토크|WPT|번리|번리 토트넘|토트넘 번리|무리뉴|손흥민 골|손흥민 도움|손흥민 73m","235300","3756","104","599","https://i.ytimg.com/vi/hPkI2g5g0Rk/default.jpg","False","False","이스타TV : http://afreecatv.com/e9dongsung히든풋볼 : http://www.podbbang.com/ch/9907이스타몰 : http://leestarmall.com광고문의 : admin@leestartv.com#손흥민 #토트넘 #번리"
"fvCoTbogSl8","'하명수사' 논란 증폭…해명할수록 의혹 키우는 청와대","2019-12-07T06:10:02.000Z","UCWlV3Lz_55UaX4JsMj-z__Q","뉴스TVCHOSUN","25","19.08.12","TV조선|티비조선|조선일보|종편|종합편성|TV조선뉴스|뉴스|뉴스프로그램|NEWS|채널19|CH19|뉴스9|뉴스7|포커스|신동욱|윤우리","178894","6448","1197","690","https://i.ytimg.com/vi/fvCoTbogSl8/default.jpg","False","False","한 주간 정치권 소식 전해드리겠습니다. 최병묵 TV CHOSUN 해설위원, 신지호 박사, 김홍국 경기대 겸임교수, 김상일 시사평론가 나오셨습니다.- '김기현 첩보 제보' 송병기, 檢 조사 마치고 귀가- 송병기, 김기현 진술 때 가명 사용- 송병기, 청와대에 제보한 뒤 참고인 진술- 靑 며칠 전 문건 확인…홍익표 한 달 전 입수- 홍익표 여러 경로를 통해서 확보한 것- 송병기, 지난해 압수수색 후 1번 더 참고인 진술- 靑 첩보 제보받아 ↔ 송병기 정부가 먼저 물어봐- 송병기, 첩보 제공 후 경찰 수사에서도 직접 진술?- 첩보문건 생산 경위 두고 靑과 송병기 주장 달라- 靑 제보자 드러나자…靑 제보자 밝혔다면 그게 불법[Ch.19]  사실을 보고 진실을 말합니다.👍🏻 공식 홈페이지 http://news.tvchosun.com/👍🏻 공식  페이스북 https://www.facebook.com/tvchosunnews/👍🏻 공식 트위터 https://twitter.com/TVChosunNews* 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)"
"rRZtVrh6kgI","[Ep.71] 내 헤드셋 누가 가져갔어?","2019-12-06T12:00:14.000Z","UCtckgmUcpzqGnzcs7xEqMzQ","자이언트 펭TV","1","19.08.12","펭|펭수|펭귄|팽수|vpd|vpdtn|자이언트펭TV|펭TV|TV|코난|추리|지니어스|홍진호|북극|남극|사백안|자펭|KB|국민카드|국민은행|전도일|셜록홈즈|셜록|탐정|가제트|형사|북극곰|절도|경찰서","1125360","35070","393","5453","https://i.ytimg.com/vi/rRZtVrh6kgI/default.jpg","False","False","펭수가 헤드셋을 사기당했다!?명탐정이 된 펭수가 벌이는 집요한 조사 끝에 범인은...?============================[MUSIC INFO] 1. 시간이 없는 관계로_개미_더 패키지 OST2. 기다림_이승열3. 재한의 추리_김준석_시그널 OST4. 아르곤_티어라이너_아르곤 OST5. Empire State Of Mind_Alicia Keys6. Lolita_Lana Del Rey7. 그냥 (Just)_Zion.T, Crush8. Lovin' You_Minnie Riperton9. Clickers_Various Artists_돈꽃 OST10. Fly Me To The Moon_조성모11. 단독전쟁_이승환12. Despicable Me 3 Score Suite_Heitor Pereira_슈퍼배드 3 (Despicable Me 3) OST13. 마지막 파티_방준석, 김명환_베테랑 OST14. Escape Room (Madsonik And Kill The Noise Remix)_Brian Tyler, John Carey_이스케이프 룸 (Escape Room) OST15. 찌질하고 처량한_Various Artists_질투의 화신  OST16. Loving You_Kenny G17. 비밀의숲_김준석_비밀의 숲 OST18. The Empire Of Hatred (증오의 제국)_넥스트(N.EX.T)19. Gloomy Sunday_MC 스나이퍼_20. The Masterplan_Oasis21. MacGyver_The Daniel Caine Orchestra============================"
